id,text,aspects,category
510,"Overall I was impressed and will return, it's a great QPR (Quality to Price Ratio).","{'term': array(['Price', 'Quality'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object), 'from': array([70, 59], dtype=int16), 'to': array([75, 66], dtype=int16)}","{'category': array(['anecdotes/miscellaneous', 'price'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object)}"
600,"It is nearly impossible to get a table, so if you ever have the chance to go here for dinner, DO NOT pass it up.","{'term': array(['table', 'dinner'], dtype=object), 'polarity': array(['negative', 'positive'], dtype=object), 'from': array([33, 86], dtype=int16), 'to': array([38, 92], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['conflict'], dtype=object)}"
424,Their pad penang is delicious and everything else is fantastic.,"{'term': array(['pad penang'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([6], dtype=int16), 'to': array([16], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
3091,"The puke green walls leave a lot to be desired, but the food is very good.","{'term': array(['food', 'walls'], dtype=object), 'polarity': array(['positive', 'negative'], dtype=object), 'from': array([56, 15], dtype=int16), 'to': array([60, 20], dtype=int16)}","{'category': array(['food', 'ambience'], dtype=object), 'polarity': array(['positive', 'negative'], dtype=object)}"
676,"The flavors are very fresh and pretty inobtrusive, nothing flashy.","{'term': array(['flavors'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([4], dtype=int16), 'to': array([11], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
7,"I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!","{'term': array(['people'], dtype=object), 'polarity': array(['negative'], dtype=object), 'from': array([56], dtype=int16), 'to': array([62], dtype=int16)}","{'category': array(['service'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
1371,The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.,"{'term': array(['hanger steak', 'tuna'], dtype=object), 'polarity': array(['negative', 'negative'], dtype=object), 'from': array([ 4, 41], dtype=int16), 'to': array([16, 45], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
2091,But $1 for each small piece???,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['price'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
1596,"Our son loves pizza and we have a certified Neapolitan pizzaria in our home city (Seattle), we liked this nearly as much - and the differences were more about personal preference than any reflection on either restaurant.","{'term': array(['pizza'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([14], dtype=int16), 'to': array([19], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
1232,big and soft as well as good lunch food.,"{'term': array(['lunch food'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([29], dtype=int16), 'to': array([39], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
967,"No food snobs allowed, this place is for people who appreciate good food.","{'term': array(['food', 'food'], dtype=object), 'polarity': array(['neutral', 'positive'], dtype=object), 'from': array([ 3, 68], dtype=int16), 'to': array([ 7, 72], dtype=int16)}","{'category': array(['anecdotes/miscellaneous', 'food'], dtype=object), 'polarity': array(['neutral', 'positive'], dtype=object)}"
1127,I liked the food at this quasi-thai restaurant.,"{'term': array(['food', 'quasi-thai'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object), 'from': array([12, 25], dtype=int16), 'to': array([16, 35], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2576,By far the best salad I have had in a fast food restaurant.,"{'term': array(['salad', 'fast food'], dtype=object), 'polarity': array(['positive', 'neutral'], dtype=object), 'from': array([16, 38], dtype=int16), 'to': array([21, 47], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2242,Suan is a great place that I often take my friends (classmates) too.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2650,Not a great place for family or general dining.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
2529,"As for the bar, this is another bad idea.","{'term': array(['bar'], dtype=object), 'polarity': array(['negative'], dtype=object), 'from': array([11], dtype=int16), 'to': array([14], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
3167,"Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.","{'term': array(['bagels', 'bagel'], dtype=object), 'polarity': array(['conflict', 'neutral'], dtype=object), 'from': array([ 6, 84], dtype=int16), 'to': array([12, 89], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['conflict'], dtype=object)}"
1217,"Unlike HH up the block, this place actually gives you hearty and hot bagels this town is known for.","{'term': array(['bagels'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([69], dtype=int16), 'to': array([75], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
1149,I thought going to Jimmys would give me a real Domincan exprience.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['neutral'], dtype=object)}"
2644,The barebecued salmon is elegantly spiced and not at all dry.,"{'term': array(['barebecued salmon'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([4], dtype=int16), 'to': array([21], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2812,"Same owner as the guy who owns Typhoon, which is just down the street on St. Marks and 1st Ave.","{'term': array(['owner'], dtype=object), 'polarity': array(['neutral'], dtype=object), 'from': array([5], dtype=int16), 'to': array([10], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['neutral'], dtype=object)}"
1028,What generous portions!,"{'term': array(['portions'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([14], dtype=int16), 'to': array([22], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2167,The workers there also absolutely load the bagel with cream cheese (gets a little messy).,"{'term': array(['workers', 'bagel', 'cream cheese'], dtype=object), 'polarity': array(['neutral', 'neutral', 'neutral'], dtype=object), 'from': array([ 4, 43, 54], dtype=int16), 'to': array([11, 48, 66], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['neutral'], dtype=object)}"
795,I was wrong.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
573,The wine the service was very good too.,"{'term': array(['wine', 'service'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object), 'from': array([ 4, 13], dtype=int16), 'to': array([ 8, 20], dtype=int16)}","{'category': array(['food', 'service'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object)}"
1082,"So, the menu is written in chalk above your head and it all sounds delicious.","{'term': array(['menu'], dtype=object), 'polarity': array(['neutral'], dtype=object), 'from': array([8], dtype=int16), 'to': array([12], dtype=int16)}","{'category': array(['food', 'ambience'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object)}"
1080,The highly spiced chai tea was great too.,"{'term': array(['chai tea'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([18], dtype=int16), 'to': array([26], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2929,No plans to return anytime soon.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
752,"I have been there many times, and food is good and consistent.","{'term': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([34], dtype=int16), 'to': array([38], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
1641,"Seriously, this is the best all you can eat in town- As everyone says, the Spicy Tuna hand rolls are the best- have 4 of these, and you've broken even.","{'term': array(['Spicy Tuna hand rolls'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([75], dtype=int16), 'to': array([96], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
3257,There is not a single place in Chinatown where you have a nice neighborhood feeling like here.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['ambience'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2897,"While Sapphire is certainly not lacking in ambiance, and probably has the best decor of any Indian restaurant I have been to in New York City, the food was not what I had hoped for.","{'term': array(['food', 'ambiance', 'decor'], dtype=object), 'polarity': array(['negative', 'positive', 'positive'], dtype=object), 'from': array([147,  43,  79], dtype=int16), 'to': array([151,  51,  84], dtype=int16)}","{'category': array(['food', 'ambience'], dtype=object), 'polarity': array(['negative', 'positive'], dtype=object)}"
872,I would highly recommend this place to anyone looking for a casual atmosphere that whisks you away to the left bank of the river Seine.,"{'term': array(['atmosphere'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([67], dtype=int16), 'to': array([77], dtype=int16)}","{'category': array(['anecdotes/miscellaneous', 'ambience'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object)}"
2828,I just do not understand what the fuss is all about.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
